RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
"Boston, MA",10,264.6190195,266.8198784,271.1299435,272.672613,274.4070601,272.2686792,267.4406694,263.0827111,265.9600998,267.1320017,270.7149583,269.6288771,267.7693339,269.4988898,272.0861765,274.5667182,270.575132,266.6955768,262.4375,259.5102866,261.0541728,261.3675889,261.875,261.889881,261.875,263.1913278,268.660796,268.3247434,265.6721859,261.4105793,258.3571921,257.9766904,259.4495821,260.7351542,259.5325599,258.6837294,262.6654064,266.7822839,271.2947944,274.6009402,275.6573367,277.9764394,277.2634015,271.7295874,277.2540756,277.6949826,277.1799629,274.4557414,277.46139,285.5546361,285.3579312,290.7652943,291.5810947,289.9984222,287.45,285.664966,290.7088624,292.2050866,291.9849893,287.1080304,291.5687829,293.8300349,302.1632938,307.9127459,308.6731984,307.7910959,301.9933555,300.1732102,303.5279805,307.3315118,306.3806777,303.3778317,305.7332992,312.6355422,317.4568161,319.483258,319.2595109,321.1577814,320.9677419,319.8478562,326.6702664,331.3126697,333.0932661,335.3760959,338.9982671,342.6089085,348.9423792,348.7932539,349.3988999,352.9522477,350.828741,349.0566038,362.0029455,370.6221673,367.9512786,363.031776,364.3050394,372.0238095,377.9457769,384.2703349,383.5314648,386.187983,379.6184741,372.3067174,382.4986241,390.1746765,393.5810811,394.9453874,401.4037058,411.6073266,418.0624489,419.2576172,414.1749959,409.6040055,408.7901701
"San Francisco, CA",11,473.1272626,475.7370124,475,470,471.2295578,469.3192713,467.4300044,464.6577381,460.108462,459.1954023,459.7701149,453.5885167,445.6992403,445.9276015,443.3570581,439.6475771,435.2087114,432.9461645,426.5065147,424.3273431,427.5891706,429.3611794,426.2798635,422.6495726,426.1333333,422.6495726,431.3643192,437.6450435,443.8095238,450.6561761,457.2368421,457.6130744,476.68678,486.4259864,482.1741672,487.4420873,482.9608939,482.3310601,493.6908517,496.835443,504.1849145,497.9301312,502.9483177,503.0420668,514.5731578,528.7746868,531.7801975,529.7977037,521.5384615,525.6578947,519.1111111,536.3854278,545.8314141,547.9256099,539.7470641,540.1697716,560.6449633,567.6136364,583.2119519,590.2192243,586.3288156,593.3509467,589.3318224,592.412039,584.8227366,589.2786756,583.2167832,586.2804878,619.5316547,648.6883165,657.1428571,663.8981174,654.6361741,667.0875421,649.0599821,653.4365924,648.4257871,648.6834333,637.8723404,646.4310707,678.3873151,692.4502084,691.9513607,693.2442229,698.1077147,695.4982296,679.7767392,671.5064087,668.487304,667.0267666,653.7335976,651.4966304,694.9505444,717.7153163,734.8560079,736.9428493,761.1940299,731.6945607,720.1366035,728.0927835,736.3157895,743.1340872,729.3762575,719.2350333,772.6263797,787.037037,790.513834,782.0208781,776.2823029,769.9540326,761.1430681,751.0862893,767.3712463,759.2940685,761.8051405
"Detroit, MI",12,114.7187952,114.1391707,113.2444431,112.9022463,112.5,111.3078685,110.4039845,110.1863081,109.5,109.2914312,109.2515109,107.771788,107.2181243,107.1071429,107.1428571,106.2028787,106.7885077,107.4196011,107.508311,107.5316456,107.7441077,107.3782235,106.6419925,107.1549099,107.1377485,107.5638507,108.495509,109.3844697,110.4768786,112.5333842,113.1708254,113.4510298,114.322692,114.1522491,114.7294589,115.1754894,116.4019368,118.0546278,119.6947022,121.521837,123.6567453,125.928382,127.4426463,127.9024006,128.7661406,129.1481481,129.0637056,129.4820717,130.5676856,130.9515306,131.7519763,133.3333333,135.7113718,136.1504074,136.5716522,136.3582791,137.0845238,136.7432789,137.1492578,137.8921149,137.7939633,139.0670557,140.1203445,141.905708,142.2054272,142.4818334,141.6458333,141.1112696,141.7525773,142.4886878,142.7469392,143.0618581,143.2286248,144.2879248,145.2542373,146.637528,148.3221477,148.8063965,148.5991995,149.2537313,148.8400471,149.3084264,149.5784607,150.0392292,151.0996858,152.3675574,153.7485582,155.5443504,155.5833333,156.9603491,156.6244099,155.9817945,155.9703551,156.2181023,156.7542017,156.9838446,158.7140034,160.8617594,161.2903226,161.0555556,163.5388489,164.5824653,163.8402626,163.2537688,163.3494244,163.6285088,164.1191447,164.2387733,165.0452523,165.8710809,167.3790152,167.9415723,168.3998535,167.8120508,167.4392576
"Riverside, CA",13,195.2054795,194.0151266,194.0151266,191.3385019,190.290296,188.2632243,184.6997691,182.7998457,179.8917944,179.0231622,180.4602888,179.9485861,179.6046758,179.1044776,177.6457883,177.3797339,176.325524,174.8905109,171.9208211,169.9946033,168.2462356,167.8700361,167.4315835,167.3256625,165.7608696,165.0806785,164.9293544,165.7192829,165.5982906,166.6652778,166.3551402,165.4929577,168.5107864,170.4647663,174.7761775,177.991329,183.2945556,188.1579056,189.6779201,190.4454865,192.8783383,193.0271694,194.2567568,193.7058602,193.2140957,197.9181559,201.7797018,203.9027558,206.5174659,207.5962539,207.5358852,207.4017789,207.3212019,206.1584373,204.5578496,202.6112186,203.3819782,206.283744,207.9410377,210.285645,209.6612903,212.4510758,214.0521604,212.751182,213.0325815,212.1781805,210.9287602,209.6957551,209.7596554,212.0535714,215.8078121,217.4831081,219.7639552,221.9321149,220.7969107,220.8587942,219.6743821,218.579235,217.2701087,216.7241521,216.8655098,218.4567258,222.1764221,223.7444934,226.722988,227.6438044,227.480916,229.4232865,230.6373682,231.2342569,231.6297558,231.8017553,232.6424058,234.7860228,236.9491525,239.6033269,242.2312116,243.024847,243.1698419,242.0038722,242.2114787,242.1790723,241.034474,240.5068729,239.8128793,241.6001253,243.6863093,245.8226221,247.0128499,248.5127615,248.0280456,247.8502782,245.8598211,245.6296296,244.3267259
"Phoenix, AZ",14,163.3078527,160.4621309,158.7565407,158.1071502,156.61839,154.8974943,152.6099132,149.0312966,147.1456693,144.9901121,144.2672269,143.3274961,143.0422765,143.7602317,142.4242424,140.9297579,139.1718859,136.4912281,135.2011432,133.5510689,134.6703076,134.7581351,134.1807148,135.7220413,138.2070145,140.5662342,143.082956,143.1201671,143.741863,144.3785387,142.617866,143.015419,145.9293124,148.4547461,150.8859613,151.9988607,154.494382,156.1714244,158.3820663,159.0909091,160.2246449,158.7106299,158.6263775,158.6037967,161.7239099,162.7586588,164.9433776,166.0934497,167.8136681,168.2372739,166.5000681,165.8602151,163.5001429,163.1955238,162.1067394,161.2244898,161.384712,163.3986928,165.7608696,167.56,170.7376649,172.5873797,172.5394897,171.452052,169.1134952,169.4226078,168.0412371,166.7364571,168.7226405,172.0257235,174.1840851,176.3008148,177.8875904,182.379349,182.3374569,181.501472,181.9189609,180.2750322,180.5298585,180.0522842,181.6834051,184.5102506,187.2895623,189.4007819,190.8591641,191.4828431,190.3435741,190.1098901,189.5185327,188.9085454,186.4365413,186.7006225,188.9099249,192.6458725,194.7388342,197.2757163,199.3723788,199.2561105,200.2002002,199.9505872,199.1954023,198.4812479,197.6938456,198.4410646,199.8849693,202.8451001,204.3209295,205.0912584,207.7525752,209.0589474,207.1812689,206.9947133,205.0295099,204.5454545,203.9052768
"Seattle, WA",15,252.5135379,251.0352233,248.2940368,245.6868375,246.1139896,244.8004721,244.9780267,241.8791855,241.1971831,240.647482,239.2636679,237.1047551,233.2576249,232.5921971,231.6140914,231.0043668,229.707113,229.6137339,226.7876201,224.8908297,223.7376996,219.123506,217.4730213,215.6258376,214.2173344,213.8439306,216.9016631,218.8596491,222.2494472,224.137931,223.3676976,223.8470813,225.7957616,225.2475248,225.3680548,222.2222222,223.8285145,226.1492338,233.7266251,237.244898,241.310208,243.9181798,245.776457,245.5007645,248.1569343,248.1814292,247.4813526,242.5742574,243.4074906,245.883203,250,254.8182635,251.6666667,258.1315761,258.2644628,256.7961165,256.873371,256.7682089,255.4379562,253.7160431,254.950495,259.933687,265.9852217,269.7738288,272.1918615,275.6216216,275.9928315,276.4350453,278.3936791,285.7142857,287.5,291.4110429,293.9622642,306.075028,307.8300865,309.839903,313.9534884,317.551963,322.1816122,324.7518496,335.1995471,338.1985649,339.3203883,342.656993,344.2855277,345.2380952,349.6503497,348.3412322,357.8082605,362.364415,364.1899767,363.6363636,365.470852,374.4565217,375.4714246,375,378.6333246,387.9274885,398.4848485,401.010534,402.3342594,402.6349586,401.8069244,397.0388969,399.7253586,399.9705398,402.2346369,398.9361702,403.989899,408.5603113,404.6711641,411.7994315,410.9041096,408.3095105,404.7718385
"Minneapolis-St Paul, MN",16,193.919793,190.8631588,188.5091338,189.7683398,192.5034388,191.6646667,196.0415734,195.080163,191.3653764,189.9116348,187.9617403,185.7968621,183.0965894,182.4074074,182.3098368,183.5357341,183.1488954,181.1957836,180.508539,179.5977011,179.9370771,177.6198934,174.0622397,171.2646658,170.0113379,169.9589683,171.0280838,173.3988504,175.4896097,176.9684553,177.0465738,176.3475069,176.0699668,175.6794126,175.2396321,174.7230889,171.3021131,171.6319144,175.2485453,179.2962102,183.9201261,185.6235495,186.9989311,185.5605048,187.503781,183.0559254,183.8235294,183.6104725,182.6477768,183.2107843,182.2750114,187.7911345,190.6722307,191.2338362,192.5086214,190.9288158,189.513266,191.2889935,188.5619861,188.4474091,184.6982759,188.8799717,191.3201531,193.1867909,195.3642384,196.3797814,195.631991,195.2544704,192.8030303,192.7592117,191.6666667,188.9265882,188.1158133,195.0351053,194.2567568,196.0240673,200.1667841,200.4350528,201.3595166,201.6459233,203.3894764,202.2700998,199.3666619,197.4694465,197.1267606,199.6037883,201.8915969,204.5002922,206.3485334,208.38868,209.535334,207.3271889,205.2208835,204.2222222,202.7673349,200.753133,198.3736059,200.5013369,204.6813815,208.1294777,211.7828773,214.9955117,216.5048544,214.7100931,216.3053551,217.6398019,216.9141382,213.5250266,211.0829662,211.4179104,211.1189303,216.8375528,220.20003,220.5486821,222.6985895
"San Diego, CA",17,369.4444382,366.8603632,357.7954987,355.4901136,358.2570324,354.4222079,350.7724719,346.4963221,344.7223588,340,340.357067,336.9905956,334.150691,332.5284812,332.7316368,327.3322442,323.2884165,323.2704822,321.8193301,314.9397193,312.714905,305.3648407,303.9944755,308.0143541,308.8615816,305.8695441,308.2305898,311.597578,321.1459802,321.9278882,324.1351191,329.4071457,335.6481481,332.9059829,335.9853121,347.9688008,347.5178339,348.067702,349.7175141,359.3569521,357.1011105,363.174587,369.1304348,370.1583025,368.4971098,365.9041064,366.0080442,372.5934315,369.2269818,370.8711609,370.1892197,374.8393565,388.4717757,376.2911953,366.2528217,367.2593501,369.4832851,370.4950812,374.0619137,373.0143438,374.8246844,375.3244689,377.5873967,371.4124399,373.8378378,376.21161,376.4640268,379.4703854,385.4029927,384.712524,385.069472,389.1521854,392.9075156,400.2487575,401.0187218,398.2119651,396.2962963,396.4194373,395.6896552,394.8060994,397.6692934,399.4479445,404.5404814,412.8531307,413.8397315,418.9189189,415.8239143,422.2409322,421.5537762,425.2136752,428.134563,433.0985915,436.8083867,438.0903615,440.1190181,448.2216986,451.3163942,454.9991092,452.2869747,452.0625889,461.356553,460.2615997,458.5224641,466.6666667,474.0139843,470.6199502,481.4413112,485.7475276,487.24309,488.0374966,486.6544439,479.9247177,475.4640639,477.6304578,479.2671978
"St. Louis, MO",18,143.8907391,143.7206179,143.8848921,143.9998472,143.2270071,142.789148,142.3267327,141.9052947,140.5511811,139.5125288,139.1106833,138.153998,136.9473183,136.1966825,136.9463869,137.3087485,137.83752,136.9047619,135.3356908,134.9667774,135.5713497,133.5788416,131.25,131.1728395,126.5059193,129.4754939,130.9517857,131.8277452,131.8884282,132.9679635,132.7079482,131.744186,131.2349598,130.7504628,129.2480868,129.6385419,130.1682117,131.9762376,132.9962746,134.2473419,135.2398524,136.0304652,136.0511352,136.103352,136.1908784,135.7374064,135.0675676,134.8721591,134.9118943,135.9832636,137.49375,139.1202806,138.1061262,140.3508772,140.6612529,140.8844968,141.6795466,141.1612545,140.9769321,140.7851092,140.5654096,141.4799181,144.2875181,145.1089685,146.9720022,147.7216749,147.2674511,147.8358731,148.2047872,149.2844342,149.569649,149.3713011,150.865792,150.8717115,151.0302198,152.8878822,153.532251,153.2404181,153.0612245,153.1274762,153.4987935,154.8037969,154.2213984,153.3055523,153.5714286,154.4800951,155.4558694,157.7474892,157.769671,157.9719854,157.4852648,156.5545244,157.2727273,157.9778831,158.7351129,159.1657519,158.4011178,159.4117647,159.4110115,160.7267645,161.8525896,162.6910386,163.3259094,163.6457949,164.6364648,163.5951662,163.2131148,163.1477927,163.16219,164.82792,163.2124352,164.9805447,165.9650159,166.420061,165.8994334
"Tampa, FL",19,154.9732319,152.1855521,151.1339093,151.1393089,149.2452197,146.016596,144.6366782,142.2241368,141.3325893,139.4607843,137.1756648,135.9971406,133.6050725,134.0420482,132.9044118,131.483039,131.1952882,128.7553648,128.2510147,128.2446672,128.8957291,124.8612653,124.026749,124.9358726,124.1370001,124.4554103,123.5584843,124.4430299,125.0091946,125.5442392,124.4773528,123.3814625,123.6036315,123.443708,124.8256625,125.2856055,126.5312046,126.7900485,128.1471061,129.3020457,129.4481982,129.8360656,130.2648719,131.1078198,132.0248668,131.0063449,132.7184334,135.5622903,135.2272727,136.232521,136.1395525,138.0736889,137.2023223,137.998986,138.575388,138.2489453,138.3043382,139.0625,140.0473934,140.8811953,139.9998329,142.2244094,142.1900161,142.2984926,141.4792733,141.852286,141.6666667,142.3999977,142.739388,143.9539347,145.9353575,149.6547578,148.1920569,154.0667808,154.6151804,156.9400702,155.7181375,157.0857074,157.3877167,158.2684304,161.4317745,161.9897133,164.8916117,163.4874124,167.2242154,168.6814347,168.8375927,170.4676456,169.0878565,167.8698626,168.0047577,167.7681749,168.3778234,170.478556,173.6131211,174.185766,175.3597122,176.3094496,177.0644531,180.008471,178.6431934,178.3375796,179.5110158,178.5233034,179.6740995,181.2516183,182.8543112,185.0669719,187.1586393,188.2966396,188.654637,187.3954267,186.5707434,186.6294818,187.9807944
"Baltimore, MD",20,219.5153859,218.6987425,218.2002706,216.5583221,216.2549368,215.5172414,214.8529527,214.1608392,212.5482183,212.5856205,211.3947696,209.4072165,208.7487938,207.9067642,207.2867299,208.4781098,208.6007702,207.3094868,206.6586683,204.5609548,203.2727616,201.2863535,199.9291438,198.6467374,198.0734497,198.7574553,200.2866356,201.4892685,200.4983098,201.0563475,200.8556548,201.446281,201.9427403,202.0297648,201.7032721,201.3339126,200.8649804,201.3630731,203.0730897,205.4907975,207.4290541,207.45,205.908684,207.0230608,207.4670934,205.4033301,204.9180328,203.8043478,202.8469974,203.2490757,205.3656668,207.5130918,207.499421,208.5,206.7411084,204.8020027,204.027422,204.4457876,202.5658339,201.0003595,200.9334568,201.4702323,203.6768437,205.3438892,206.8383946,206.8394926,206.3704128,206.5859276,206.2730627,205.5380155,205.3753793,203.6533666,204.125,205.602555,207.7722361,210.6534922,210.6281726,209.3872382,208.6219472,206.648048,209.2889908,207.7442152,207.4975,206.1197917,205.3925165,206.8437575,208.1917808,210.1668296,213.1882608,212.633452,212.0220218,212.1578612,212.2102514,212.1168831,212.4670764,211.2676056,210.6300734,210.4227919,213.0419145,214.975,215.9187216,215.9466912,215.9154116,214.3872571,215.2244364,214.7577093,214.8797595,213.9037433,215.7083023,216.4948454,218.8940092,221.1057692,221.0228972,220.6931196,218.9102564
"Denver, CO",21,205.8782119,203.7975982,203.2444527,201.7630058,202.4291498,201.2825243,203.8862071,200.3187614,198.1678807,195.4135532,194.5487388,192.6985981,189.7309409,189.0217157,189.0122873,188.970992,190.1723613,188.8888889,188.9785694,187.457396,188.7106497,187.2964169,185.6287425,185.2437418,185.7517483,186.6474747,187.5,189.859882,191.8392205,193.75595,194.8340303,196.4373668,198.5151934,198.1196194,197.0294028,197.9853815,197.7519915,197.0935252,200,200.6376412,204.0305039,204.8041559,206.5868263,206.9930341,208.2280642,207.0221928,204.5274027,204.9180328,204.7156839,206.4355944,207.0603328,209.5959596,212.8953771,213.7745975,213.9714625,215.6900868,214.8824006,218.5905225,217.2164119,218.0002601,220.9737828,221.8377088,224.4366887,227.7747101,230.5389222,235.7361874,234.375,235.0225785,235.2206495,236.1460732,238.8189318,236.2274751,234.2257921,245.8121159,248.1733434,249.0413139,256.5298507,257.0874936,255.7041699,257.8031945,257.8314004,261.3134132,262.0844442,259.1145833,262.9722587,266.875,271.5286362,271.2477396,274.0083507,274.6109246,273.1092437,275.1662261,276.0188211,277.3123043,279.0055249,278.8309361,277.15833,276.9717753,282.82482,285.3418308,286.979416,288.6075949,290.7908554,292.8946739,292.5625661,296.6282544,296.7829633,296.1570037,300.51554,303.9717349,303.8405445,307.4112735,306.368081,308.0667789,307.8651685
"Pittsburgh, PA",22,126.8848706,128.5604056,128.5,128.4657401,127.7430942,127.5715391,127.8606965,127.8805322,126.6009852,126.7326733,126.5189873,126.3163337,126.5286924,126.6472981,126.6472981,126.984127,126.9936486,126.0558804,126.2632979,125.7305195,126.2628921,125.928382,125.8043341,125.6912706,126.8834259,127.8442109,128.1458654,128.7469507,128.7265436,128.8947368,129.570383,129.4146927,128.8515076,129.2978797,129.8212166,130.126674,130.6740502,132.6293984,132.7109053,133.1378652,133.7459417,134.6146194,134.1721545,134.1910394,134.3634536,134.3986551,134.1403877,135.055745,135.6345886,136.5064048,136.4441038,134.8412698,136.0311564,136.7267402,136.2048897,135.620915,135.2339181,133.412662,136.7876633,137.4652389,137.8807471,139.5094312,141.8499086,141.4465409,142.1023855,142.6782073,142.5579979,142.0742542,143.1891892,142.4495004,143.148893,144.6426844,143.4148636,146.825314,148.2094754,149.5251662,149.7711166,150,148.9031708,147.6427215,147.7602327,147.7822581,148.2818987,147.7828037,148.7329017,150.1185771,150.1030302,150.462963,151.6551724,151.9787645,151.9122896,151.7468499,151.2437811,150.9054594,151.4695886,151.4646465,152.9253892,153.3810429,155.4675784,157.1054355,157.8362573,159.5106383,159.644503,159.2728758,159.0848806,159.6122526,159.9309154,159.2365693,159.5527445,160.224359,160.2029915,162.8753994,164.1824982,164.6624336,163.6532738
"Portland, OR",23,183.8549684,183.6385896,182.4817518,182.7806122,182.7985075,180.8724832,180.5606189,179.1772564,179.2230681,175.4545455,175.7908875,173.3813365,170.4913693,168.8718663,167.5994709,164.8351648,165.0807095,164.7414741,163.4205093,163.1871955,163.5853031,163.3167073,161.7250674,161.1969112,161.591635,160.756193,161.3633575,163.2952719,165.5447883,165.9594096,167.5041876,168.297456,169.6230599,169.1841824,170.3442189,169.9055943,170.2836588,170.8603116,172.9224203,176.1008807,177.4975752,179.2559188,179.6100616,179.8687482,182.4929048,182.03125,181.0283867,183.1098179,183.2061069,185.0542291,185.8271731,186.519507,185.7092324,187.5859912,189.510298,189.8734177,192.3781605,191.7448953,191.2027199,193.1818182,194.3148688,194.3148688,195.3083357,196.9262095,197.3827839,199.9027004,202.2025367,202.6222473,205.9108527,206.8972535,208.6645469,208.4942932,209.4726563,213.5967091,214.047619,215.4416723,217.8156303,220.671898,220.5937617,220.3153989,222.4628049,223.6278708,223.8715703,225.4873436,227.0775319,230.1230123,230.321972,231.6941462,232.5327511,233.2317073,233.8844485,234.3495987,234.7342361,235.2418412,235.406486,236.1808043,237.5296912,238.6236439,241.6772325,245.7245264,247.9494516,248.9545713,247.5070225,245.7848247,247.7294474,248.6523499,248.5340982,247.7132784,248.1914894,248.3263273,248.2401006,250.5075142,249.9342278,249.5958762,247.5435203
"Charlotte, NC",24,124.5913428,124.7058824,124.4752757,123.8493595,122.8128833,122.4398931,122.4677716,120.9022723,120.0918443,118.7652051,118.594823,118.1203763,116.6666667,116.6926695,115.8888593,115.442404,115.4751526,114.4244105,114.2071932,114.0813253,114.1611083,113.5588403,112.472339,112.4446757,112.7466603,113.3501259,114.2026578,114.2026578,112.6764372,112.8986734,112.0853032,111.6192433,111.6065848,111.0924061,110.807601,110.4554964,110.4417671,113.2187938,114.488598,115.5947877,115.7628129,116.0994856,115.8305967,115.9367008,116.1395983,115.4851485,115.9242213,115.8064516,113.575188,113.5892116,112.6458709,114.8809315,115.4734411,115.7331598,115.0012778,117.0427626,118.3431953,119.019371,116.8731288,116.4432405,116.3602319,118.108779,119.7893972,121.1330861,122.1196211,122.1412961,121.5487164,122.7854331,122.5345622,123.9428405,124.2287467,123.4494379,124.2762704,128.0887869,128.5526494,131.4680601,133.1685887,133.8110625,131.5080132,132.0422535,131.6257102,132.0133171,131.3565341,131.1800419,132.9190751,133.4592097,134.3744325,135.7115923,135.9573774,135.5780691,134.9086657,135.0270054,136.8464052,137.650707,137.010059,137.2545696,137.611336,139.9454002,141.8066443,143.473913,144.1979613,143.1441718,143.16185,143.4965337,144.0944882,143.9613755,145.0962393,145.1664168,145.587365,148.0760917,148.0180632,149.7574893,148.6620416,148.868374,148.949514
"Sacramento, CA",25,201.1869436,201.1869436,201.4152843,205.1251752,207.9357806,207.9863003,207.3093888,205.3801018,200.3012048,197.2125436,195.6585416,191.8641896,190.2968542,190,182.0058469,180.4550155,183.095723,180.5375051,178.1369305,177.167309,177.4671749,179.0468012,175.5940113,174.6160795,171.2815243,175.4526316,173.453997,181.7934783,184.7052275,184.3207977,190.9512703,193.7172775,195.6636185,197.7894124,201.1144077,197.7959262,201.1150326,200.7109996,200.8631922,206.5639373,213.7258324,212.8197957,216.5492958,214.5650049,215.3477218,213.4831461,212.2444898,214.3546756,215.1871071,212.3974476,213.1567706,213.6947307,216.3311258,216.4318657,215.816559,214.9702091,215.7598499,217.0085542,214.9071917,210.9713901,214.4970547,215.9341693,218.1116403,220.1257862,223.0176211,224.5046264,223.223924,225.1184834,225.4510025,224.3205375,223.6381809,223.174307,229.037663,233.9967725,235.3976073,238.4270781,240.0524705,242.3673274,240.9496608,239.222991,241.8579681,241.6092607,243.340708,244.6338384,247.2743989,249.8967369,247.9725515,249.3780595,249.5,251.8563593,255.3219324,256.5588235,258.8950204,257.8304049,257.4917568,259.671778,264.1228861,264.9536647,264.084507,266.304044,265.4630324,268.237131,270.2895112,269.9294405,270.9611452,269.4674736,269.5971749,270.0927357,270.7655998,271.6662004,269.6437855,271.0489335,273.1343284,270.8899715,270.3110843
"San Antonio, TX",26,117.0312979,117.5713827,117.5499421,117.3032135,117.3757048,116.7285203,117.5364363,116.7523169,112.9060728,112.4735245,112.2563718,111.8188971,109.6866097,109.4078852,108.7370242,109.3914879,109.8490504,108.9867933,110.2115375,110.9384908,112.3460402,112.5204583,112.7921739,112.7708074,112.6796281,113.0291821,112.6842549,112.7010947,113.0526243,114.2711778,113.7883628,113.8447708,114.3277445,114.9394847,115.4732682,115.8983197,115.6656901,115.2515723,115.9675808,116.3590909,116.5772833,116.982665,117.959304,118.3264397,119.3603614,118.9443872,120.1803379,120.5277848,120.7227023,120.5410431,120.8106002,121.9317591,121.8116416,121.6027155,121.4174049,121.6440258,122.5926914,123.7702212,123.4638554,124.4214876,124.7206909,123.8885818,119.9040767,120.1940801,119.8021526,120.1174168,120.1809918,120.0209384,121.8727418,121.5430112,122.1361323,123.7960751,126.3350999,132.1694468,131.679577,131.2116515,133.2813286,131.8448839,132.7264282,134.1681574,134.4006235,134.828238,134.7166667,135.2430556,134.4881324,135.0352447,135.5012535,136.2210795,135.8276506,136.9947547,137.5337958,136.5842306,136.4433767,135.9582367,135.3739203,135.4638422,136.0976547,135.7494342,137.0832035,137.6319759,138.1681606,138.6470455,139.284422,139.7396387,140.7149493,140.8758961,140.6806084,141.9725825,142.4133895,142.221871,142.3146457,142.8754885,142.545631,143.118659,143.3596154
"Orlando, FL",27,137.8116343,137.4478361,135.371179,133.6893939,132.6813902,132.0954907,132.6101395,131.7947369,126.8897865,125.4010695,125.2573782,124.351477,122.5253604,122.6993865,121.0731778,119.3988311,119.4032593,117.6548673,117.6349916,118.3547687,118.2736813,117.2247579,116.333725,116.4145487,115.7262731,116.0035289,116.3984937,115.6796364,115.5797503,116.3422495,117.1770575,117.3806256,118.1119636,117.9779163,117.9300761,118.9988623,119.5705521,119.4178628,122.2659511,123.4744611,125.7389937,127.4129159,127.5510204,128.3222591,128.0669144,127.7688787,128.3342707,127.7815672,127.2352991,127.9636795,128.3909465,128.9894942,129.3670183,130.1939058,131.4018998,131.4810301,131.5964889,132.0055581,132.9645777,132.8464658,132.8955597,132.9957723,133.2199094,133.7893828,134.4137424,135.1717902,135.2963833,136.7594411,137.0674487,137.5475138,138.1116868,138.1823931,139.1799527,140.2643868,140.65762,141.7419885,141.7172945,142.1889365,142.1102662,141.9345859,142.2581611,143.5679262,143.7709911,143.7532671,146.8526667,147.9756434,148.5038971,150.0394945,151.4134442,151.2953781,151.6914676,152.0086862,152.110929,152.195946,152.1299944,152.514766,153.7023752,155.210643,156.9953511,159.053753,159.5786158,160.2217268,161.1420413,161.2856475,161.9440608,160.8798391,161.0957643,162.1616299,162.6478603,164.3770552,163.6034659,165.5090626,164.8021828,164.9365616,165.6900696
"Cincinnati, OH",28,123.6575342,123.5011506,120.8333333,120.3703704,120.9981378,120.8152509,121.2258649,120.5640074,119.8011961,119.0419101,119.1143498,119.0035273,118.2633531,119.1659599,119.398682,120.2366356,119.2560175,118.983269,118.4274535,117.5062972,117.6309295,116.6,112.4329773,111.8364857,113.3855292,112.6408623,113.2373596,115.2951805,116.0630743,114.7417504,114.3681387,112.0847176,113.0602837,113.1344307,111.4791735,112.1478873,111.2154291,112.8731603,113.5909091,116.3635209,118.1225648,117.9915653,116.6018878,116.6416792,116.8870192,116.7907921,116.2236988,116.5341812,115.3283052,118.1722689,118.6774942,117.9591837,119.474313,118.079096,117.5440433,117.9591837,116.9689877,117.0424978,117.1417039,116.4079431,117.1749599,117.1922983,118.8525783,119.5559909,120.8867336,122.16087,122.5130208,122.6993865,120.7048107,122.5806452,122.7842004,123.7538673,123.8911481,126.3979849,130.2083333,130.6372439,132.1856461,132.8965861,131.3760807,132.1975075,132.7231121,133.0659861,133.4519573,134.392162,133.6789231,135.2204409,135.0917618,136.9863014,137.2340426,137.8817734,138.471824,136.9584649,138.121547,137.918431,137.475442,137.0816154,136.8510158,139.8062528,141.9354839,143.266606,144.2099812,145.2179177,144.7336414,144.2565111,145.0935802,145.6302674,144.4362564,145.4401687,147.1021611,148.3794471,148.2815633,149.044586,148.9657916,149.1856901,148.3949782
